id,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
35494,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Chennai,Economy,26.92,2,16875
35495,Air_India,AI-887,Delhi,Early_Morning,one,Morning,Chennai,Economy,27.92,2,16875
35496,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,Economy,20.33,2,17610
35497,Vistara,UK-809,Delhi,Evening,two_or_more,Evening,Chennai,Economy,24.08,2,18757
35498,Vistara,UK-813,Delhi,Evening,two_or_more,Evening,Chennai,Economy,26.33,2,18757
35499,Vistara,UK-815,Delhi,Morning,two_or_more,Evening,Chennai,Economy,35.83,2,18757
35500,Air_India,AI-762,Delhi,Night,one,Morning,Chennai,Economy,14.75,2,18493
35501,Air_India,AI-764,Delhi,Evening,two_or_more,Morning,Chennai,Economy,18.08,2,18493
35502,Vistara,UK-817,Delhi,Evening,two_or_more,Evening,Chennai,Economy,27.83,2,19177
35503,Vistara,UK-819,Delhi,Afternoon,two_or_more,Evening,Chennai,Economy,29.67,2,19597
35505,Vistara,UK-809,Delhi,Evening,two_or_more,Morning,Chennai,Economy,16.0,2,22230
35506,Vistara,UK-813,Delhi,Evening,two_or_more,Morning,Chennai,Economy,18.25,2,22230
35507,SpiceJet,SG-8171,Delhi,Morning,one,Evening,Chennai,Economy,6.42,2,22125
35508,Vistara,UK-879,Delhi,Evening,two_or_more,Morning,Chennai,Economy,18.17,2,23228
35509,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Chennai,Economy,29.5,2,26263
35510,Air_India,AI-885,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,20.42,2,28950
35511,Air_India,AI-885,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,20.42,2,30525
35512,Air_India,AI-877,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,20.33,2,35145
35513,SpiceJet,SG-8207,Delhi,Evening,zero,Night,Chennai,Economy,2.83,3,7425
35514,SpiceJet,SG-8107,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,3,7425
35515,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.75,3,7425
35516,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Economy,2.83,3,7425
35517,Indigo,6E-6238,Delhi,Morning,zero,Morning,Chennai,Economy,2.83,3,7425
35518,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,3,7425
35519,Indigo,6E-5012,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,3,7425
35520,Indigo,6E-2169,Delhi,Evening,zero,Night,Chennai,Economy,2.92,3,7425
35521,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Economy,2.75,3,7425
35522,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.83,3,7425
35523,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Economy,2.92,3,7425
35524,SpiceJet,SG-8803,Delhi,Early_Morning,one,Night,Chennai,Economy,14.0,3,7425
35525,SpiceJet,SG-8157,Delhi,Early_Morning,one,Night,Chennai,Economy,15.0,3,7425
35526,SpiceJet,SG-8803,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,24.67,3,7425
35527,SpiceJet,SG-8157,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,25.67,3,7425
35528,AirAsia,I5-550,Delhi,Evening,two_or_more,Morning,Chennai,Economy,15.75,3,7426
35529,SpiceJet,SG-8169,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.25,3,7530
35530,SpiceJet,SG-8709,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.08,3,7530
35531,SpiceJet,SG-8169,Delhi,Evening,one,Night,Chennai,Economy,25.58,3,7530
35532,SpiceJet,SG-8709,Delhi,Evening,one,Night,Chennai,Economy,26.42,3,7530
35533,Indigo,6E-2162,Delhi,Night,zero,Night,Chennai,Economy,2.83,3,7635
35534,Indigo,6E-289,Delhi,Early_Morning,one,Morning,Chennai,Economy,4.92,3,7950
35535,Indigo,6E-2336,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,6.33,3,7950
35536,Indigo,6E-6187,Delhi,Afternoon,one,Night,Chennai,Economy,6.42,3,7950
35537,Indigo,6E-397,Delhi,Afternoon,one,Evening,Chennai,Economy,7.42,3,7950
35538,Indigo,6E-2026,Delhi,Morning,one,Afternoon,Chennai,Economy,7.58,3,7950
35539,Indigo,6E-2336,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,9.75,3,7950
35540,Indigo,6E-2026,Delhi,Morning,one,Evening,Chennai,Economy,10.92,3,7950
35541,Indigo,6E-6205,Delhi,Afternoon,one,Late_Night,Chennai,Economy,11.5,3,7950
35542,Indigo,6E-358,Delhi,Morning,one,Night,Chennai,Economy,11.83,3,7950
35543,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,3,8596
35544,Indigo,6E-2005,Delhi,Morning,one,Afternoon,Chennai,Economy,5.42,3,9242
35545,Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,7.17,3,9242
35546,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,8.33,3,9242
35547,Indigo,6E-2247,Delhi,Morning,one,Night,Chennai,Economy,9.08,3,9242
35548,Indigo,6E-2005,Delhi,Morning,one,Night,Chennai,Economy,10.42,3,9242
35549,Air_India,AI-839,Delhi,Night,one,Early_Morning,Chennai,Economy,10.58,3,9840
35550,Air_India,AI-544,Delhi,Evening,one,Early_Morning,Chennai,Economy,14.75,3,9840
35551,Air_India,AI-542,Delhi,Morning,one,Early_Morning,Chennai,Economy,22.25,3,9840
35552,Air_India,AI-560,Delhi,Morning,one,Early_Morning,Chennai,Economy,23.83,3,9840
35553,Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,9.17,3,9887
35554,Indigo,6E-2247,Delhi,Morning,one,Night,Chennai,Economy,11.08,3,9887
35555,SpiceJet,SG-8946,Delhi,Morning,one,Evening,Chennai,Economy,6.17,3,10418
35556,Indigo,6E-5175,Delhi,Morning,one,Afternoon,Chennai,Economy,6.67,3,10533
35557,Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Economy,2.83,3,10995
35558,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Economy,2.83,3,10995
35559,Indigo,6E-2485,Delhi,Afternoon,zero,Afternoon,Chennai,Economy,2.92,3,11100
35560,AirAsia,I5-747,Delhi,Evening,one,Morning,Chennai,Economy,13.5,3,11520
35561,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,3,12570
35562,Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Economy,10.42,3,13095
35563,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Economy,11.08,3,13095
35564,Vistara,UK-927,Delhi,Morning,one,Morning,Chennai,Economy,26.33,3,13095
35565,Vistara,UK-963,Delhi,Morning,one,Morning,Chennai,Economy,27.0,3,13095
35566,Air_India,AI-401,Delhi,Early_Morning,one,Night,Chennai,Economy,16.33,3,12780
35567,Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Economy,9.58,3,13200
35568,Vistara,UK-995,Delhi,Morning,one,Morning,Chennai,Economy,25.5,3,13200
35569,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Economy,16.0,3,13515
35570,Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,Economy,24.08,3,13515
35571,Air_India,AI-764,Delhi,Evening,one,Night,Chennai,Economy,6.25,3,13200
35572,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Economy,16.83,3,13830
35573,Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,Economy,24.92,3,13830
35574,Indigo,6E-5175,Delhi,Morning,one,Evening,Chennai,Economy,10.0,3,13762
35575,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Economy,8.25,3,14670
35576,Vistara,UK-945,Delhi,Morning,one,Morning,Chennai,Economy,24.17,3,14670
35577,Indigo,6E-2147,Delhi,Night,one,Early_Morning,Chennai,Economy,10.5,3,14408
35578,Air_India,AI-762,Delhi,Night,one,Evening,Chennai,Economy,23.42,3,14460
35579,Indigo,6E-2188,Delhi,Afternoon,one,Evening,Chennai,Economy,6.75,3,15053
35580,Indigo,6E-2193,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,7.0,3,15752
35581,Indigo,6E-152,Delhi,Morning,two_or_more,Night,Chennai,Economy,10.83,3,15752
35582,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,Economy,20.33,3,16665
35583,SpiceJet,SG-191,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,26.33,3,16562
35584,SpiceJet,SG-143,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.25,3,17191
35585,Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Economy,18.08,3,17610
35586,Vistara,UK-955,Delhi,Evening,one,Evening,Chennai,Economy,26.17,3,17610
35587,Vistara,UK-815,Delhi,Morning,two_or_more,Morning,Chennai,Economy,27.75,3,18757
35588,Vistara,UK-815,Delhi,Morning,two_or_more,Evening,Chennai,Economy,35.83,3,18757
35589,Vistara,UK-801,Delhi,Morning,two_or_more,Morning,Chennai,Economy,26.75,3,19597
35590,Vistara,UK-801,Delhi,Morning,two_or_more,Evening,Chennai,Economy,34.83,3,19597
35591,Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Economy,5.58,3,19920
35593,Vistara,UK-809,Delhi,Evening,two_or_more,Morning,Chennai,Economy,16.0,3,20647
35594,Vistara,UK-809,Delhi,Evening,two_or_more,Evening,Chennai,Economy,24.08,3,20647
35595,Vistara,UK-813,Delhi,Evening,two_or_more,Morning,Chennai,Economy,18.25,3,22327
35596,Vistara,UK-813,Delhi,Evening,two_or_more,Evening,Chennai,Economy,26.33,3,22327
35597,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Economy,15.17,3,22860
35598,Vistara,UK-953,Delhi,Night,one,Evening,Chennai,Economy,23.25,3,22860
35599,Vistara,UK-817,Delhi,Evening,two_or_more,Morning,Chennai,Economy,19.75,3,23377
35600,Vistara,UK-819,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,21.58,3,23377
35601,Vistara,UK-817,Delhi,Evening,two_or_more,Evening,Chennai,Economy,27.83,3,23377
35602,Vistara,UK-819,Delhi,Afternoon,two_or_more,Evening,Chennai,Economy,29.67,3,23377
35603,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Chennai,Economy,29.5,3,24163
35604,SpiceJet,SG-1071,Delhi,Evening,zero,Night,Chennai,Economy,2.83,4,7425
35605,SpiceJet,SG-8207,Delhi,Evening,zero,Night,Chennai,Economy,2.83,4,7425
35606,SpiceJet,SG-1056,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,4,7425
35607,SpiceJet,SG-8107,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,4,7425
35608,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.75,4,7425
35609,Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Economy,2.83,4,7425
35610,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Economy,2.83,4,7425
35611,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Economy,2.83,4,7425
35612,Indigo,6E-6238,Delhi,Morning,zero,Morning,Chennai,Economy,2.83,4,7425
35613,Indigo,6E-2162,Delhi,Night,zero,Night,Chennai,Economy,2.83,4,7425
35614,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,4,7425
35615,Indigo,6E-5012,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,4,7425
35616,Indigo,6E-2485,Delhi,Afternoon,zero,Afternoon,Chennai,Economy,2.92,4,7425
35617,Indigo,6E-2169,Delhi,Evening,zero,Night,Chennai,Economy,2.92,4,7425
35618,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Economy,2.75,4,7425
35619,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.83,4,7425
35620,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,4,7425
35621,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Economy,2.92,4,7425
35622,SpiceJet,SG-534,Delhi,Night,one,Early_Morning,Chennai,Economy,9.42,4,7425
35623,SpiceJet,SG-143,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.25,4,7425
35624,SpiceJet,SG-8169,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.25,4,7425
35625,SpiceJet,SG-8709,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.08,4,7425
35626,SpiceJet,SG-8803,Delhi,Early_Morning,one,Night,Chennai,Economy,14.0,4,7425
35627,SpiceJet,SG-8157,Delhi,Early_Morning,one,Night,Chennai,Economy,15.0,4,7425
35628,SpiceJet,SG-480,Delhi,Evening,one,Afternoon,Chennai,Economy,19.42,4,7425
35629,SpiceJet,SG-8803,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,24.67,4,7425
35630,SpiceJet,SG-8169,Delhi,Evening,one,Night,Chennai,Economy,25.58,4,7425
35631,SpiceJet,SG-8157,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,25.67,4,7425
35632,SpiceJet,SG-191,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,26.33,4,7425
35633,SpiceJet,SG-8709,Delhi,Evening,one,Night,Chennai,Economy,26.42,4,7425
35634,AirAsia,I5-550,Delhi,Evening,two_or_more,Morning,Chennai,Economy,15.75,4,7426
35635,SpiceJet,SG-8946,Delhi,Morning,one,Evening,Chennai,Economy,6.17,4,7530
35636,Indigo,6E-289,Delhi,Early_Morning,one,Morning,Chennai,Economy,4.92,4,7950
35637,Indigo,6E-2005,Delhi,Morning,one,Afternoon,Chennai,Economy,5.42,4,7950
35638,Indigo,6E-6187,Delhi,Afternoon,one,Night,Chennai,Economy,6.42,4,7950
35639,Indigo,6E-5175,Delhi,Morning,one,Afternoon,Chennai,Economy,6.67,4,7950
35640,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,4,7950
35641,Indigo,6E-2188,Delhi,Afternoon,one,Evening,Chennai,Economy,6.75,4,7950
35642,Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,7.17,4,7950
35644,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,8.33,4,7950
35645,Indigo,6E-2247,Delhi,Morning,one,Night,Chennai,Economy,9.08,4,7950
35646,Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,9.17,4,7950
35647,Indigo,6E-2336,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,9.75,4,7950
35648,Indigo,6E-5175,Delhi,Morning,one,Evening,Chennai,Economy,10.0,4,7950
35649,Indigo,6E-2005,Delhi,Morning,one,Night,Chennai,Economy,10.42,4,7950
35650,Indigo,6E-2147,Delhi,Night,one,Early_Morning,Chennai,Economy,10.5,4,7950
35651,Indigo,6E-2247,Delhi,Morning,one,Night,Chennai,Economy,11.08,4,7950
35652,Indigo,6E-6205,Delhi,Afternoon,one,Late_Night,Chennai,Economy,11.5,4,7950
35653,Indigo,6E-358,Delhi,Morning,one,Night,Chennai,Economy,11.83,4,7950
35654,Air_India,AI-839,Delhi,Night,one,Early_Morning,Chennai,Economy,10.58,4,9840
35655,Air_India,AI-544,Delhi,Evening,one,Early_Morning,Chennai,Economy,14.75,4,9840
35656,Air_India,AI-542,Delhi,Morning,one,Early_Morning,Chennai,Economy,22.25,4,9840
35657,Air_India,AI-560,Delhi,Morning,one,Early_Morning,Chennai,Economy,23.83,4,9840
35658,Indigo,6E-2193,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,7.0,4,10586
35659,Indigo,6E-152,Delhi,Morning,two_or_more,Night,Chennai,Economy,10.83,4,10586
35660,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Economy,13.0,4,11520
35661,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Economy,13.83,4,11520
35662,Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Economy,15.08,4,11520
35663,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,Economy,17.33,4,11520
35664,Vistara,UK-951,Delhi,Afternoon,one,Morning,Chennai,Economy,18.5,4,11520
35665,Vistara,UK-945,Delhi,Morning,one,Morning,Chennai,Economy,21.17,4,11520
35666,Vistara,UK-995,Delhi,Morning,one,Morning,Chennai,Economy,22.5,4,11520
35667,Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,Economy,24.08,4,11520
35668,Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,Economy,24.92,4,11520
35669,Vistara,UK-955,Delhi,Evening,one,Evening,Chennai,Economy,26.17,4,11520
35670,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Economy,12.17,4,11625
35671,Vistara,UK-953,Delhi,Night,one,Evening,Chennai,Economy,23.25,4,11625
35672,Vistara,UK-927,Delhi,Morning,one,Morning,Chennai,Economy,23.33,4,11625
35673,Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,Economy,11.33,4,11520
35674,Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.33,4,11520
35675,Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.33,4,11520
35676,Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.5,4,11520
35677,Air_India,AI-678,Delhi,Morning,one,Early_Morning,Chennai,Economy,22.33,4,11520
35678,Air_India,AI-762,Delhi,Night,one,Night,Chennai,Economy,25.08,4,11520
35679,Air_India,AI-764,Delhi,Evening,one,Night,Chennai,Economy,28.42,4,11520
35680,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Economy,16.0,4,12570
35681,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Economy,16.83,4,12570
35682,Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Economy,18.08,4,12570
35683,Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,Economy,20.33,4,12570
35684,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Economy,15.17,4,12675
35685,SpiceJet,SG-8411,Delhi,Evening,one,Evening,Chennai,Economy,22.92,4,12571
35686,SpiceJet,SG-8645,Delhi,Evening,one,Evening,Chennai,Economy,26.08,4,12571
35687,Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Economy,5.58,4,13095
35688,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Economy,8.25,4,13095
35689,Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Economy,9.58,4,13095
35690,Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Economy,10.42,4,13200
35691,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Economy,11.08,4,13830
35692,Air_India,AI-401,Delhi,Early_Morning,one,Evening,Chennai,Economy,12.83,4,14880
35693,Vistara,UK-817,Delhi,Evening,two_or_more,Morning,Chennai,Economy,16.75,4,16212
35694,Vistara,UK-819,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,18.58,4,16212
35695,Vistara,UK-801,Delhi,Morning,two_or_more,Morning,Chennai,Economy,23.75,4,16212
35696,Vistara,UK-809,Delhi,Evening,two_or_more,Evening,Chennai,Economy,24.08,4,16212
35697,Vistara,UK-815,Delhi,Morning,two_or_more,Morning,Chennai,Economy,24.75,4,16212
35698,Vistara,UK-813,Delhi,Evening,two_or_more,Evening,Chennai,Economy,26.33,4,16212
35699,Vistara,UK-809,Delhi,Evening,two_or_more,Night,Chennai,Economy,27.25,4,16212
35700,Vistara,UK-673,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,19.5,4,16821
35701,Vistara,UK-673,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,22.5,4,16821
35702,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,12.42,4,17444
35703,Air_India,AI-767,Delhi,Afternoon,one,Evening,Chennai,Economy,7.5,4,18975
35704,Air_India,AI-423,Delhi,Early_Morning,one,Evening,Chennai,Economy,14.83,4,23385
35705,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Chennai,Economy,29.17,4,24163
35706,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,12.42,4,25590
35707,Vistara,UK-747,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,13.42,4,27270
35708,SpiceJet,SG-1071,Delhi,Evening,zero,Night,Chennai,Economy,2.83,5,7425
35709,SpiceJet,SG-8207,Delhi,Evening,zero,Night,Chennai,Economy,2.83,5,7425
35710,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.75,5,7425
35711,Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Economy,2.83,5,7425
35712,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Economy,2.83,5,7425
35713,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Economy,2.83,5,7425
35714,Indigo,6E-6238,Delhi,Morning,zero,Morning,Chennai,Economy,2.83,5,7425
35715,Indigo,6E-2162,Delhi,Night,zero,Night,Chennai,Economy,2.83,5,7425
35716,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,5,7425
35717,Indigo,6E-5012,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,5,7425
35718,Indigo,6E-2485,Delhi,Afternoon,zero,Afternoon,Chennai,Economy,2.92,5,7425
35719,Indigo,6E-2169,Delhi,Evening,zero,Night,Chennai,Economy,2.92,5,7425
35720,Indigo,6E-954,Delhi,Evening,zero,Night,Chennai,Economy,3.0,5,7425
35721,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Economy,2.75,5,7425
35722,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.83,5,7425
35723,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,5,7425
35724,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Economy,2.92,5,7425
35725,SpiceJet,SG-8721,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,5.25,5,7425
35726,SpiceJet,SG-143,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.25,5,7425
35727,SpiceJet,SG-8169,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.25,5,7425
35728,SpiceJet,SG-8709,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.08,5,7425
35729,SpiceJet,SG-8803,Delhi,Early_Morning,one,Night,Chennai,Economy,14.0,5,7425
35730,SpiceJet,SG-8157,Delhi,Early_Morning,one,Night,Chennai,Economy,15.0,5,7425
35731,SpiceJet,SG-8803,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,24.67,5,7425
35732,SpiceJet,SG-8169,Delhi,Evening,one,Night,Chennai,Economy,25.58,5,7425
35733,SpiceJet,SG-8157,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,25.67,5,7425
35734,SpiceJet,SG-191,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,26.33,5,7425
35735,SpiceJet,SG-8709,Delhi,Evening,one,Night,Chennai,Economy,26.42,5,7425
35736,Indigo,6E-2005,Delhi,Morning,one,Afternoon,Chennai,Economy,5.42,5,7950
35737,Indigo,6E-2336,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,6.33,5,7950
35738,Indigo,6E-6187,Delhi,Afternoon,one,Night,Chennai,Economy,6.42,5,7950
35739,Indigo,6E-5175,Delhi,Morning,one,Afternoon,Chennai,Economy,6.67,5,7950
35740,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,5,7950
35741,Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,7.17,5,7950
35742,Indigo,6E-2026,Delhi,Morning,one,Afternoon,Chennai,Economy,7.58,5,7950
35743,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,8.33,5,7950
35744,Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,9.17,5,7950
35745,Indigo,6E-2336,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,9.75,5,7950
35746,Indigo,6E-5175,Delhi,Morning,one,Evening,Chennai,Economy,10.0,5,7950
35747,Indigo,6E-2026,Delhi,Morning,one,Evening,Chennai,Economy,10.92,5,7950
35748,Indigo,6E-2247,Delhi,Morning,one,Night,Chennai,Economy,11.08,5,7950
35749,Indigo,6E-6205,Delhi,Afternoon,one,Late_Night,Chennai,Economy,11.5,5,7950
35750,Indigo,6E-358,Delhi,Morning,one,Night,Chennai,Economy,11.83,5,7950
35751,Indigo,6E-2247,Delhi,Morning,one,Night,Chennai,Economy,9.08,5,8596
35752,Indigo,6E-2005,Delhi,Morning,one,Night,Chennai,Economy,10.42,5,9242
35753,AirAsia,I5-721,Delhi,Night,one,Morning,Chennai,Economy,11.75,5,10811
35754,Indigo,6E-2193,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,7.0,5,10586
35755,Vistara,UK-955,Delhi,Evening,one,Night,Chennai,Economy,5.33,5,11520
35756,Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Economy,5.58,5,11520
35757,Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Economy,6.33,5,11520
35758,Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,Economy,7.08,5,11520
35759,Vistara,UK-933,Delhi,Afternoon,one,Night,Chennai,Economy,7.58,5,11520
35760,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,Economy,8.25,5,11520
35761,Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,Economy,8.75,5,11520
35762,Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Economy,9.58,5,11520
35763,Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,Economy,10.25,5,11520
35764,Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,Economy,10.42,5,11520
35765,Vistara,UK-963,Delhi,Morning,one,Evening,Chennai,Economy,11.08,5,11520
35766,Vistara,UK-945,Delhi,Morning,one,Night,Chennai,Economy,11.42,5,11520
35767,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,Economy,12.42,5,11520
35768,Vistara,UK-995,Delhi,Morning,one,Night,Chennai,Economy,12.75,5,11520
35769,Vistara,UK-927,Delhi,Morning,one,Night,Chennai,Economy,13.58,5,11520
35770,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Chennai,Economy,14.17,5,11520
35771,Vistara,UK-963,Delhi,Morning,one,Night,Chennai,Economy,14.25,5,11520
35772,Indigo,6E-2188,Delhi,Afternoon,one,Evening,Chennai,Economy,6.75,5,11179
35773,Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Economy,11.0,5,11625
35774,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Economy,12.17,5,11625
35775,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Economy,13.0,5,11625
35776,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Economy,13.83,5,11625
35777,Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,Economy,15.08,5,11625
35778,Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,Economy,11.33,5,11520
35779,Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.33,5,11520
35780,Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.33,5,11520
35781,Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.5,5,11520
35782,Air_India,AI-401,Delhi,Early_Morning,one,Night,Chennai,Economy,14.5,5,11520
